,id,name,lat,lng
82,51f856fd498ea7ecdafac3a5,david's fish store,14.639411851749381,121.05632185935973
83,4f41c0c4e4b029502a89332a,cdo food store,14.66175139317558,121.04412858921062
84,4e5f1fe3a8090ec2165138b5,josie's store,14.66127645862322,121.04090365073557
85,53d4a99d498e2a83f3b066fa,alkabest water store,14.638785362243652,121.05419158935547
86,4e7b5a0ab0fb5921304e2394,giant sari-sari store & mini palengke,14.636159047575005,121.04818334161101
87,571baa1d498ed5efca286439,igor's store,14.633332,121.04896
88,571efd4938fa3ed9379e674b,ganda's store,14.632909405790064,121.04914498860609
89,5007953de4b040ee691f3b7f,chaw's store,14.63525723387876,121.06566515653722
90,4edd26639a5286d9229ecbc9,jen's store,14.658313015777289,121.02561503180361
91,4c68be5935d3be9a2ac11d06,lady starwar store,14.657965,121.025271
92,56a09d5c498e7f952c8d4b87,queen sophia wine & liquors store,14.635365,121.03401
93,4b49587bf964a520fa6d26e3,rustan's supermarket fresh,14.642817340031877,121.07458398201753
94,50dadda6498ee282b200f602,echostore,14.642629631940162,121.03997385384498
95,4ea0eea66c25b62f3cc204a3,caballero's minimart,14.663911967707012,121.05454746184012
96,51947a9e498e2d07fa5954ad,mixxxcp3 mini mart and foodhouse,14.648554,121.056926
98,4e0ed1b61f6e9964ea26f77d,e-mart,14.6286216,121.0500565
99,582061623c94c10b92dc702e,robinsons easymart,14.662906,121.04331
100,4f1d383be4b0838233e09819,savemore market,14.628964,121.046623
105,593bef25b2958f037105ee98,all about baking,14.656158,121.032652
108,607574579dd7a011f26751df,7-eleven,14.637191,121.001214
110,4cd2b921d5d7a1cdfdcc7966,7 eleven,14.636551979147717,121.0166795632312
111,4cb65ef952edb1f7387f6efe,7-11,14.639166698476345,121.02623117141933
112,516146d1e4b0b6b8526fb4c5,sam's store - kaingin road,14.655783,120.99777
116,5201e88f498e58f25d5f2d9b,race variety store,14.652717420080023,120.98663226223431
117,5201e8ad498e15af9dc5b386,race variety store,14.65214,120.984605
118,4b994369f964a520986e35e3,walter mart,14.657353112664206,121.0208794593111
